Date,petroleo,selic,ipca,dolar,Inflation
2021-12-16,"74,64",9.25,,5.6963,
2021-12-15,"73,71",9.25,,5.7127,
2021-12-14,"73,37",9.25,,5.6461,
2021-12-13,"74,12",9.25,,5.6357,
2021-12-10,"74,98",9.25,,5.5931,
2021-12-09,"74,10",9.25,,5.5564,
2021-12-08,"75,94",7.75,,5.5779,
2021-12-07,"75,54",7.75,,5.6411,
2021-12-06,"73,38",7.75,,5.6877,
2021-12-03,"70,71",7.75,,5.6432,
2021-12-02,"70,56",7.75,,5.6345,
2021-12-01,"69,53",7.75,0.73,5.6168,278.802
2021-11-30,"70,86",7.75,,5.6199,
2021-11-29,"73,34",7.75,,5.6118,
2021-11-26,"72,37",7.75,,5.5865,
2021-11-25,"82,05",7.75,,5.574,
2021-11-24,"82,37",7.75,,5.6027,
2021-11-23,"83,43",7.75,,5.6456,
2021-11-22,"80,97",7.75,,5.5841,
2021-11-19,"80,24",7.75,,5.5584,
2021-11-18,"82,45",7.75,,5.547,
2021-11-17,"80,67",7.75,,5.4993,
2021-11-16,"82,85",7.75,,5.4772,
2021-11-15,"81,94",7.75,,,
2021-11-12,"82,90",7.75,,5.4199,
2021-11-11,"83,40",7.75,,5.4171,
2021-11-10,"82,91",7.75,,5.459,
2021-11-09,"84,52",7.75,,5.4957,
2021-11-08,"83,22",7.75,,5.5627,
2021-11-05,"82,43",7.75,,5.5455,
2021-11-04,"80,15",7.75,,5.5942,
2021-11-03,"81,10",7.75,,5.6672,
2021-11-02,"84,42",7.75,,,
2021-11-01,"84,51",7.75,0.95,5.6694,277.948
2021-10-29,"83,10",7.75,,5.643,
2021-10-28,"83,40",7.75,,5.6124,
2021-10-27,"84,12",6.25,,5.5667,
2021-10-26,"85,11",6.25,,5.58,
2021-10-25,"84,85",6.25,,5.5973,
2021-10-22,"85,43",6.25,,5.7117,
2021-10-21,"84,58",6.25,,5.6423,
2021-10-20,"85,76",6.25,,5.5571,
2021-10-19,"85,02",6.25,,5.5521,
2021-10-18,"84,13",6.25,,5.5193,
2021-10-15,"84,67",6.25,,5.451,
2021-10-14,"83,86",6.25,,5.4988,
2021-10-13,"83,53",6.25,,5.5471,
2021-10-12,"83,53",6.25,,,
2021-10-11,"83,75",6.25,,5.5161,
2021-10-08,"82,17",6.25,,5.5084,
2021-10-07,"82,34",6.25,,5.514,
2021-10-06,"81,39",6.25,,5.5097,
2021-10-05,"82,72",6.25,,5.4611,
2021-10-04,"81,44",6.25,,5.4204,
2021-10-01,"79,40",6.25,1.25,5.3911,276.589
2021-09-30,"77,81",6.25,,5.4394,
2021-09-29,"77,86",6.25,,5.4173,
2021-09-28,"78,30",6.25,,5.4206,
2021-09-27,"78,85",6.25,,5.3478,
2021-09-24,"77,42",6.25,,5.3435,
2021-09-23,"76,44",6.25,,5.2891,
2021-09-22,"75,50",5.25,,5.2783,
2021-09-21,"73,65",5.25,,5.3044,
2021-09-20,"73,59",5.25,,5.3332,
2021-09-17,"74,64",5.25,,5.3103,
2021-09-16,"75,14",5.25,,5.2594,
2021-09-15,"74,84",5.25,,5.2576,
2021-09-14,"73,05",5.25,,5.226,
2021-09-13,"72,97",5.25,,5.219,
2021-09-10,"72,44",5.25,,5.2158,
2021-09-09,"71,32",5.25,,5.2825,
2021-09-08,"72,36",5.25,,5.2524,
2021-09-07,"71,52",5.25,,,
2021-09-06,"72,43",5.25,,5.1773,
2021-09-03,"73,07",5.25,,5.1685,
2021-09-02,"73,56",5.25,,5.1735,
2021-09-01,"71,99",5.25,1.16,5.1576,274.31
2021-08-31,"73,45",5.25,,5.1433,
2021-08-27,"72,26",5.25,,5.22,
2021-08-26,"70,42",5.25,,5.2429,
2021-08-25,"72,12",5.25,,5.2465,
2021-08-24,"71,21",5.25,,5.3017,
2021-08-23,"69,07",5.25,,5.3686,
2021-08-20,"65,51",5.25,,5.4274,
2021-08-19,"66,80",5.25,,5.418,
2021-08-18,"68,61",5.25,,5.3025,
2021-08-17,"69,40",5.25,,5.2585,
2021-08-16,"70,07",5.25,,5.2495,
2021-08-13,"70,90",5.25,,5.2474,
2021-08-12,"71,79",5.25,,5.2351,
2021-08-11,"71,99",5.25,,5.2013,
2021-08-10,"71,14",5.25,,5.2217,
2021-08-09,"69,65",5.25,,5.2774,
2021-08-06,"71,02",5.25,,5.241,
2021-08-05,"72,14",5.25,,5.1464,
2021-08-04,"70,99",4.25,,5.2091,
2021-08-03,"73,24",4.25,,5.2464,
2021-08-02,"73,91",4.25,,5.1379,
2021-07-30,"77,72",4.25,,5.1216,
2021-07-29,"76,30",4.25,,5.0682,
2021-07-28,"75,09",4.25,,5.1527,
2021-07-27,"74,87",4.25,,5.1669,
2021-07-26,"74,79",4.25,,5.1863,
2021-07-23,"74,86",4.25,,5.1701,
2021-07-22,"74,25",4.25,,5.1978,
2021-07-21,"72,54",4.25,,5.2516,
2021-07-20,"70,03",4.25,,5.2465,
2021-07-19,"69,33",4.25,,5.1978,
2021-07-16,"74,46",4.25,,5.0941,
2021-07-15,"74,53",4.25,,5.1,
2021-07-14,"75,74",4.25,,5.088,
2021-07-13,"77,50",4.25,,5.177,
2021-07-12,"76,77",4.25,,5.2239,
2021-07-09,"77,14",4.25,,5.2393,
2021-07-08,"75,07",4.25,,5.2587,
2021-07-07,"74,31",4.25,,5.2328,
2021-07-06,"75,81",4.25,,5.1645,
2021-07-05,"78,34",4.25,,5.0749,
2021-07-02,"77,51",4.25,,5.0293,
2021-07-01,"76,69",4.25,0.96,5.0055,273.003
2021-06-30,"76,94",4.25,,5.0022,
2021-06-29,"75,38",4.25,,4.945,
2021-06-28,"74,78",4.25,,4.942,
2021-06-25,"76,45",4.25,,4.9206,
2021-06-24,"75,95",4.25,,4.9277,
2021-06-23,"75,22",4.25,,4.9519,
2021-06-22,"74,92",4.25,,5.0178,
2021-06-21,"74,49",4.25,,5.0373,
2021-06-18,"73,10",4.25,,5.0314,
2021-06-17,"72,92",4.25,,5.0359,
2021-06-16,"73,88",3.5,,5.0207,
2021-06-15,"73,38",3.5,,5.0874,
2021-06-14,"72,27",3.5,,5.0707,
2021-06-11,"72,05",3.5,,5.119,
2021-06-10,"71,65",3.5,,5.0635,
2021-06-09,"71,31",3.5,,5.0533,
2021-06-08,"71,39",3.5,,5.0489,
2021-06-07,"70,89",3.5,,5.0498,
2021-06-04,"71,30",3.5,,5.0666,
2021-06-03,"70,71",3.5,,,
2021-06-02,"70,60",3.5,,5.1147,
2021-06-01,"70,03",3.5,0.53,5.1636,271.696
2021-05-28,"69,36",3.5,,5.2281,
2021-05-27,"69,43",3.5,,5.284,
2021-05-26,"68,93",3.5,,5.3164,
2021-05-25,"68,80",3.5,,5.3143,
2021-05-24,"68,59",3.5,,5.3198,
2021-05-21,"66,72",3.5,,5.3027,
2021-05-20,"65,18",3.5,,5.2905,
2021-05-19,"66,88",3.5,,5.2822,
2021-05-18,"69,01",3.5,,5.2588,
2021-05-17,"69,62",3.5,,5.2755,
2021-05-14,"69,24",3.5,,5.2701,
2021-05-13,"67,36",3.5,,5.2815,
2021-05-12,"69,62",3.5,,5.2353,
2021-05-11,"68,83",3.5,,5.2403,
2021-05-10,"68,61",3.5,,5.2227,
2021-05-07,"68,73",3.5,,5.2217,
2021-05-06,"68,62",3.5,,5.2897,
2021-05-05,"69,71",2.75,,5.3872,
2021-04-30,"67,73",2.75,,5.4036,
2021-04-29,"68,26",2.75,,5.3662,
2021-04-28,"67,08",2.75,,5.4005,
2021-04-27,"66,25",2.75,,5.4424,
2021-04-26,"65,50",2.75,,5.4566,
2021-04-23,"65,75",2.75,,5.4787,
2021-04-22,"65,07",2.75,,5.497,
2021-04-21,"64,02",2.75,,,
2021-04-20,"65,34",2.75,,5.5266,
2021-04-19,"66,54",2.75,,5.575,
2021-04-16,"65,98",2.75,,5.6328,
2021-04-15,"66,13",2.75,,5.6234,
2021-04-14,"66,11",2.75,,5.6936,
2021-04-13,"62,83",2.75,,5.7064,
2021-04-12,"62,38",2.75,,5.6582,
2021-04-09,"61,89",2.75,,5.6445,
2021-04-08,"62,09",2.75,,5.5817,
2021-04-07,"61,86",2.75,,5.5864,
2021-04-06,"61,47",2.75,,5.6263,
2021-04-05,"63,85",2.75,,5.6579,
2021-04-01,"63,85",2.75,0.31,5.6849,267.054
2021-03-31,"63,52",2.75,,5.6973,
2021-03-30,"63,28",2.75,,5.7642,
2021-03-29,"64,06",2.75,,5.7925,
2021-03-26,"63,77",2.75,,5.7042,
2021-03-25,"61,21",2.75,,5.6585,
2021-03-24,"63,70",2.75,,5.533,
2021-03-23,"59,96",2.75,,5.4951,
2021-03-22,"63,89",2.75,,5.5269,
2021-03-19,"64,00",2.75,,5.5082,
2021-03-18,"62,11",2.75,,5.5474,
2021-03-17,"67,73",2.0,,5.6579,
2021-03-16,"67,95",2.0,,5.5851,
2021-03-15,"68,78",2.0,,5.6296,
2021-03-12,"68,87",2.0,,5.564,
2021-03-11,"69,34",2.0,,5.589,
2021-03-10,"67,53",2.0,,5.7449,
2021-03-09,"67,03",2.0,,5.8397,
2021-03-08,"68,00",2.0,,5.7343,
2021-03-05,"69,95",2.0,,5.687,
2021-03-04,"67,32",2.0,,5.6008,
2021-03-03,"64,70",2.0,,5.7342,
2021-03-02,"63,17",2.0,,5.6844,
2021-03-01,"64,56",2.0,0.93,5.5832,264.877
2021-02-26,"65,86",2.0,,5.5302,
2021-02-25,"66,69",2.0,,5.46,
2021-02-24,"66,85",2.0,,5.4182,
2021-02-23,"65,16",2.0,,5.449,
2021-02-22,"64,73",2.0,,5.5044,
2021-02-19,"62,84",2.0,,5.3924,
2021-02-18,"64,09",2.0,,5.4238,
2021-02-17,"65,02",2.0,,5.4138,
2021-02-16,"63,96",2.0,,,
2021-02-15,"63,58",2.0,,,
2021-02-12,"62,47",2.0,,5.3815,
2021-02-11,"61,09",2.0,,5.3626,
2021-02-10,"61,17",2.0,,5.4024,
2021-02-09,"60,74",2.0,,5.4216,
2021-02-08,"60,17",2.0,,5.367,
2021-02-05,"59,48",2.0,,5.3884,
2021-02-04,"58,98",2.0,,5.391,
2021-02-03,"58,61",2.0,,5.3423,
2021-02-02,"57,62",2.0,,5.3875,
2021-02-01,"56,42",2.0,0.86,5.4608,263.014
2021-01-29,"55,25",2.0,,5.4759,
2021-01-28,"54,87",2.0,,5.4282,
2021-01-27,"55,07",2.0,,5.3824,
2021-01-26,"55,26",2.0,,5.3865,
2021-01-25,"55,44",2.0,,5.5089,
2021-01-22,"55,22",2.0,,5.4301,
2021-01-21,"55,68",2.0,,5.3166,
2021-01-20,"55,66",2.0,,5.3033,
2021-01-19,"55,38",2.0,,5.2945,
2021-01-18,"54,21",2.0,,5.2788,
2021-01-15,"54,80",2.0,,5.2714,
2021-01-14,"55,76",2.0,,5.2617,
2021-01-13,"55,52",2.0,,5.307,
2021-01-12,"55,98",2.0,,5.4637,
2021-01-11,"54,84",2.0,,5.4966,
2021-01-08,"55,51",2.0,,5.3683,
2021-01-07,"53,70",2.0,,5.3433,
2021-01-06,"53,80",2.0,,5.3182,
2021-01-05,"53,16",2.0,,5.3269,
2021-01-04,"50,37",2.0,,5.1626,
2020-12-31,"51,22",2.0,,5.1967,
2020-12-30,"50,74",2.0,,5.1967,
2020-12-29,"50,44",2.0,,5.1942,
2020-12-28,"50,88",2.0,,5.239,
2020-12-24,"50,88",2.0,,5.18,
2020-12-23,"51,05",2.0,,5.174,
2020-12-22,"49,88",2.0,,5.1473,
2020-12-21,"50,61",2.0,,5.1572,
2020-12-18,"52,17",2.0,,5.0986,
2020-12-14,"50,27",2.0,,5.0578,
2020-12-11,"50,01",2.0,,5.0691,
2020-12-10,"50,33",2.0,,5.0852,
2020-12-09,"48,81",2.0,,5.1109,
2020-12-08,"48,84",2.0,,5.092,
2020-12-07,"48,63",2.0,,5.1018,
2020-12-04,"49,10",2.0,,5.1706,
2020-12-03,"48,37",2.0,,5.1625,
2020-12-02,"47,80",2.0,,5.2267,
2020-12-01,"47,03",2.0,1.35,5.2789,260.474
2020-11-30,"46,84",2.0,,5.3317,
2020-11-27,"46,88",2.0,,5.3494,
2020-11-26,"46,32",2.0,,5.3201,
2020-11-25,"47,30",2.0,,5.3508,
2020-11-24,"46,63",2.0,,5.4037,
2020-11-23,"45,00",2.0,,5.3828,
2020-11-20,"43,79",2.0,,5.3505,
2020-11-19,"43,09",2.0,,5.333,
2020-11-18,"42,91",2.0,,5.2932,
2020-11-17,"42,54",2.0,,5.3968,
2020-11-16,"42,71",2.0,,5.4198,
2020-11-13,"41,51",2.0,,5.4854,
2020-11-12,"42,16",2.0,,5.4094,
2020-11-11,"42,50",2.0,,5.402,
2020-11-10,"42,25",2.0,,5.3696,
2020-11-09,"40,93",2.0,,5.2821,
2020-11-06,"38,08",2.0,,5.5313,
2020-11-05,"39,47",2.0,,5.5624,
2020-11-04,"39,68",2.0,,5.6932,
2020-11-03,"38,17",2.0,,5.6895,
2020-11-02,"37,78",2.0,,,
2020-10-30,"36,33",2.0,,5.7718,
2020-10-29,"36,56",2.0,,5.7803,
2020-10-28,"37,86",2.0,,5.7325,
2020-10-27,"39,72",2.0,,5.6491,
2020-10-26,"39,06",2.0,,5.6328,
2020-10-23,"40,71",2.0,,5.612,
2020-10-22,"41,28",2.0,,5.582,
2020-10-21,"40,09",2.0,,5.6006,
2020-10-20,"41,62",2.0,,5.583,
2020-10-19,"41,29",2.0,,5.6023,
2020-10-16,"41,34",2.0,,5.6226,
2020-10-15,"41,61",2.0,,5.6172,
2020-10-14,"41,81",2.0,,5.5675,
2020-10-13,"41,34",2.0,,5.5859,
2020-10-12,"40,50",2.0,,,
2020-10-09,"41,63",2.0,,5.5393,
2020-10-08,"42,00",2.0,,5.62,
2020-10-07,"40,62",2.0,,5.6018,
2020-10-06,"41,27",2.0,,5.5205,
2020-10-05,"39,78",2.0,,5.6299,
2020-10-02,"38,00",2.0,,5.6464,
2020-10-01,"39,75",2.0,0.86,5.6441,260.388
2020-09-30,"40,30",2.0,,5.6407,
2020-09-29,"40,33",2.0,,5.6528,
2020-09-28,"41,59",2.0,,5.5858,
2020-09-25,"40,91",2.0,,5.5667,
2020-09-24,"41,24",2.0,,5.5714,
2020-09-23,"41,09",2.0,,5.5311,
2020-09-22,"40,84",2.0,,5.4329,
2020-09-21,"40,37",2.0,,5.444,
2020-09-19,"40,37",2.0,,,
2020-09-18,"42,16",2.0,,5.2889,
2020-09-17,"42,35",2.0,,5.2593,
2020-09-16,"41,23",2.0,,5.2532,
2020-09-15,"39,54",2.0,,5.2728,
2020-09-14,"38,57",2.0,,5.2984,
2020-09-13,"39,54",2.0,,,
2020-09-12,"38,57",2.0,,,
2020-09-11,"38,80",2.0,,5.2854,
2020-09-10,"39,27",2.0,,5.2936,
2020-09-09,"39,98",2.0,,5.3024,
2020-09-08,"38,53",2.0,,5.3698,
2020-09-07,"40,67",2.0,,,
2020-09-04,"41,10",2.0,,5.2848,
2020-09-03,"42,72",2.0,,5.3079,
2020-09-02,"42,70",2.0,,5.3741,
2020-09-01,"45,72",2.0,0.64,5.3732,260.28
2020-08-28,"45,22",2.0,,5.4679,
2020-08-27,"44,84",2.0,,5.5956,
2020-08-26,"45,79",2.0,,5.568,
2020-08-25,"46,01",2.0,,5.5997,
2020-08-24,"44,43",2.0,,5.5954,
2020-08-21,"43,94",2.0,,5.6064,
2020-08-20,"44,56",2.0,,5.651,
2020-08-19,"45,21",2.0,,5.4906,
2020-08-18,"45,34",2.0,,5.4659,
2020-08-17,"44,91",2.0,,5.4497,
2020-08-14,"44,86",2.0,,5.3852,
2020-08-13,"44,87",2.0,,5.3801,
2020-08-12,"45,09",2.0,,5.4551,
2020-08-11,"43,68",2.0,,5.4285,
2020-08-10,"44,19",2.0,,5.3933,
2020-08-07,"44,07",2.0,,5.4227,
2020-08-06,"45,04",2.0,,5.3431,
2020-08-05,"44,92",2.25,,5.276,
2020-08-04,"43,99",2.25,,5.3329,
2020-08-03,"43,76",2.25,,5.3075,
2020-07-31,"43,13",2.25,,5.2033,
2020-07-30,"42,98",2.25,,5.1837,
2020-07-29,"43,51",2.25,,5.1395,
2020-07-28,"43,11",2.25,,5.1777,
2020-07-27,"43,39",2.25,,5.1889,
2020-07-24,"43,29",2.25,,5.2146,
2020-07-23,"42,96",2.25,,5.1647,
2020-07-22,"43,98",2.25,,5.1111,
2020-07-21,"44,31",2.25,,5.2283,
2020-07-20,"43,30",2.25,,5.3635,
2020-07-17,"43,53",2.25,,5.351,
2020-07-16,"43,71",2.25,,5.356,
2020-07-15,"43,96",2.25,,5.3491,
2020-07-14,"42,97",2.25,,5.4288,
2020-07-13,"42,85",2.25,,5.3486,
2020-07-10,"43,27",2.25,,5.344,
2020-07-09,"42,35",2.25,,5.2978,
2020-07-08,"43,67",2.25,,5.3482,
2020-07-07,"43,28",2.25,,5.3318,
2020-07-06,"42,73",2.25,,5.3085,
2020-07-03,"42,92",2.25,,5.3374,
2020-07-02,"43,19",2.25,,5.3028,
2020-07-01,"42,18",2.25,0.36,5.3651,259.101
2020-06-30,"41,64",2.25,,5.476,
2020-06-29,"41,58",2.25,,5.4416,
2020-06-26,"40,97",2.25,,5.4629,
2020-06-25,"41,18",2.25,,5.3287,
2020-06-24,"40,40",2.25,,5.2435,
2020-06-23,"42,72",2.25,,5.1705,
2020-06-22,"43,20",2.25,,5.2226,
2020-06-19,"42,33",2.25,,5.3466,
2020-06-18,"41,75",2.25,,5.3468,
2020-06-17,"40,47",3.0,,5.2499,
2020-06-16,"40,75",3.0,,5.1285,
2020-06-15,"39,44",3.0,,5.1883,
2020-06-12,"38,54",3.0,,5.0373,
2020-06-11,"37,76",3.0,,,
2020-06-10,"41,18",3.0,,4.8894,
2020-06-09,"40,45",3.0,,4.9057,
2020-06-08,"39,66",3.0,,4.9331,
2020-06-05,"41,00",3.0,,4.9775,
2020-06-04,"38,41",3.0,,5.1041,
2020-06-03,"37,98",3.0,,5.0516,
2020-06-02,"37,72",3.0,,5.2601,
2020-06-01,"36,74",3.0,0.26,5.3639,257.797
2020-05-29,"34,15",3.0,,5.4263,
2020-05-28,"33,98",3.0,,5.3405,
2020-05-27,"32,73",3.0,,5.2992,
2020-05-26,"33,95",3.0,,5.3707,
2020-05-25,"33,80",3.0,,5.4772,
2020-05-22,"33,80",3.0,,5.5808,
2020-05-21,"34,78",3.0,,5.6019,
2020-05-20,"34,76",3.0,,5.6968,
2020-05-19,"33,06",3.0,,5.7216,
2020-05-18,"33,30",3.0,,5.7375,
2020-05-15,"30,95",3.0,,5.8229,
2020-05-14,"29,87",3.0,,5.9372,
2020-05-13,"27,89",3.0,,5.9022,
2020-05-12,"26,67",3.0,,5.7723,
2020-05-11,"25,53",3.0,,5.7954,
2020-05-07,"24,23",3.0,,5.8365,
2020-05-06,"24,20",3.75,,5.6676,
2020-05-05,"25,46",3.75,,5.5354,
2020-05-04,"20,40",3.75,,5.5816,
2020-05-01,"18,49",3.75,-0.38,,256.394
2020-04-30,"18,11",3.75,,5.427,
2020-04-29,"17,86",3.75,,5.4291,
2020-04-28,"15,60",3.75,,5.5683,
2020-04-27,"15,17",3.75,,5.6358,
2020-04-24,"15,87",3.75,,5.651,
2020-04-23,"15,06",3.75,,5.4467,
2020-04-22,"13,77",3.75,,5.3847,
2020-04-21,"9,12",3.75,,,
2020-04-20,"17,36",3.75,,5.2837,
2020-04-17,"19,75",3.75,,5.2573,
2020-04-16,"18,69",3.75,,5.2377,
2020-04-15,"19,80",3.75,,5.2579,
2020-04-14,"21,74",3.75,,5.1858,
2020-04-13,"20,23",3.75,,5.1824,
2020-04-09,"20,23",3.75,,5.0779,
2020-04-08,"25,22",3.75,,5.2123,
2020-04-07,"22,10",3.75,,5.2217,
2020-04-06,"22,58",3.75,,5.2471,
2020-04-03,"24,33",3.75,,5.2997,
2020-04-02,"20,24",3.75,,5.2651,
2020-04-01,"14,97",3.75,-0.31,5.2404,256.389
2020-03-31,"14,85",3.75,,5.1987,
2020-03-30,"19,19",3.75,,5.1594,
2020-03-27,"22,39",3.75,,5.1109,
2020-03-26,"23,55",3.75,,5.001,
2020-03-25,"25,62",3.75,,5.0706,
2020-03-24,"24,50",3.75,,5.0713,
2020-03-23,"21,85",3.75,,5.0805,
2020-03-20,"25,55",3.75,,5.0248,
2020-03-19,"23,98",3.75,,5.1444,
2020-03-18,"22,79",4.25,,5.1107,
2020-03-17,"27,97",4.25,,5.0496,
2020-03-16,"27,98",4.25,,4.9471,
2020-03-13,"33,00",4.25,,4.7362,
2020-03-12,"31,05",4.25,,4.8833,
2020-03-11,"34,45",4.25,,4.6738,
2020-03-10,"36,66",4.25,,4.6693,
2020-03-09,"35,33",4.25,,4.7379,
2020-03-06,"45,60",4.25,,4.6459,
2020-03-05,"51,29",4.25,,4.6207,
2020-03-04,"51,86",4.25,,4.5258,
2020-03-03,"52,24",4.25,,4.4883,
2020-03-02,"52,52",4.25,,4.4946,
2020-02-28,"51,31",4.25,,4.4987,
2020-02-27,"52,19",4.25,,4.4764,
2020-02-26,"54,96",4.25,,4.4359,
2020-02-25,"56,71",4.25,,,
2020-02-24,"56,04",4.25,,,
2020-02-21,"58,60",4.25,,4.3924,
2020-02-20,"59,72",4.25,,4.3873,
2020-02-19,"59,72",4.25,,4.3728,
2020-02-18,"57,35",4.25,,4.3471,
2020-02-17,"57,83",4.25,,4.3157,
2020-02-14,"57,37",4.25,,4.3163,
2020-02-13,"56,34",4.25,,4.3389,
2020-02-12,"55,54",4.25,,4.3366,
2020-02-11,"54,00",4.25,,4.3148,
2020-02-10,"53,39",4.25,,4.3195,
2020-02-07,"54,53",4.25,,4.3076,
2020-02-06,"55,18",4.25,,4.2477,
2020-02-05,"55,36",4.5,,4.2449,
2020-02-04,"53,90",4.5,,4.2381,
2020-02-03,"54,00",4.5,,4.2475,
2020-01-31,"57,77",4.5,,4.2695,
2020-01-30,"57,72",4.5,,4.2523,
2020-01-29,"59,46",4.5,,4.2013,
2020-01-28,"59,37",4.5,,4.2064,
2020-01-27,"58,54",4.5,,4.2196,
2020-01-24,"59,34",4.5,,4.1769,
2020-01-23,"61,26",4.5,,4.1662,
2020-01-22,"62,11",4.5,,4.1889,
2020-01-21,"63,66",4.5,,4.2014,
2020-01-20,"64,63",4.5,,4.1829,
2020-01-17,"64,05",4.5,,4.1837,
2020-01-16,"64,63",4.5,,4.1726,
2020-01-15,"63,29",4.5,,4.1622,
2020-01-14,"64,45",4.5,,4.1443,
2020-01-13,"64,14",4.5,,4.1309,
2020-01-10,"66,77",4.5,,4.0745,
2020-01-09,"66,58",4.5,,4.0744,
2020-01-08,"67,31",4.5,,4.0672,
2020-01-07,"68,74",4.5,,4.0841,
2020-01-06,"70,25",4.5,,4.0554,
2020-01-03,"69,08",4.5,,4.0522,
2020-01-02,"67,05",4.5,,4.0213,
2019-12-31,"67,77",4.5,,4.0307,
2019-12-30,"68,30",4.5,,4.0307,
2019-12-27,"68,91",4.5,,4.0545,
2019-12-26,"69,26",4.5,,4.0601,
2019-12-24,"69,26",4.5,,4.0813,
2019-12-23,"67,49",4.5,,4.0757,
2019-12-20,"68,66",4.5,,4.0777,
2019-12-19,"69,70",4.5,,4.0633,
2019-12-18,"69,12",4.5,,4.0548,
2019-12-16,"68,04",4.5,,4.0801,
2019-12-13,"67,44",4.5,,4.0949,
2019-12-12,"66,67",4.5,,4.1092,
2019-12-11,"65,37",5.0,,4.1153,
2019-12-10,"66,57",5.0,,4.1427,
2019-12-09,"66,44",5.0,,4.1503,
2019-12-06,"66,50",5.0,,4.1783,
2019-12-05,"65,67",5.0,,4.2136,
2019-12-04,"65,25",5.0,,4.1926,
2019-12-03,"62,95",5.0,,4.2008,
2019-12-02,"63,20",5.0,,4.2261,
2019-11-29,"64,50",5.0,,4.224,
2019-11-28,"64,68",5.0,,4.248,
2019-11-27,"65,03",5.0,,4.2602,
2019-11-26,"64,82",5.0,,4.2559,
2019-11-25,"64,67",5.0,,4.2089,
2019-11-22,"64,83",5.0,,4.1832,
2019-11-21,"64,99",5.0,,4.2012,
2019-11-20,"63,80",5.0,,4.2037,
2019-11-19,"62,37",5.0,,4.2084,
2019-11-18,"62,82",5.0,,4.1827,
2019-11-15,"63,32",5.0,,,
2019-11-14,"62,46",5.0,,4.1831,
2019-11-13,"62,27",5.0,,4.1767,
2019-11-12,"62,19",5.0,,4.1756,
2019-11-11,"62,58",5.0,,4.1559,
2019-11-08,"62,00",5.0,,4.1365,
2019-11-07,"62,60",5.0,,4.0927,
2019-11-06,"62,11",5.0,,4.0351,
2019-11-05,"62,72",5.0,,4.0043,
2019-11-04,"62,52",5.0,,3.9922,
2019-11-01,"60,17",5.0,0.51,3.9786,257.208
2019-10-31,"59,30",5.0,,4.0041,
2019-10-30,"60,22",5.5,,4.0186,
2019-10-29,"61,05",5.5,,3.9946,
2019-10-28,"60,39",5.5,,3.9793,
2019-10-25,"62,06",5.5,,4.0133,
2019-10-24,"61,71",5.5,,4.0089,
2019-10-23,"60,52",5.5,,4.0721,
2019-10-22,"60,50",5.5,,4.0858,
2019-10-21,"58,95",5.5,,4.1319,
2019-10-18,"59,96",5.5,,4.1376,
2019-10-17,"59,35",5.5,,4.1457,
2019-10-16,"59,30",5.5,,4.1714,
2019-10-15,"59,19",5.5,,4.1488,
2019-10-14,"58,81",5.5,,4.1263,
2019-10-11,"60,59",5.5,,4.106,
2019-10-10,"59,08",5.5,,4.1145,
2019-10-09,"59,70",5.5,,4.0954,
2019-10-08,"58,14",5.5,,4.0868,
2019-10-07,"59,46",5.5,,4.0688,
2019-10-04,"59,13",5.5,,4.061,
2019-10-03,"58,01",5.5,,4.1012,
2019-10-02,"57,92",5.5,,4.1546,
2019-10-01,"60,06",5.5,0.1,4.174,257.346
2019-09-30,"60,99",5.5,,4.1644,
2019-09-27,"62,48",5.5,,4.1587,
2019-09-26,"62,08",5.5,,4.1469,
2019-09-25,"62,41",5.5,,4.1827,
2019-09-24,"64,13",5.5,,4.1721,
2019-09-23,"64,66",5.5,,4.1734,
2019-09-20,"65,23",5.5,,4.1687,
2019-09-19,"64,25",5.5,,4.1393,
2019-09-18,"64,29",6.0,,4.0972,
2019-09-17,"65,59",6.0,,4.0998,
2019-09-16,"68,42",6.0,,4.0872,
2019-09-13,"61,25",6.0,,4.0616,
2019-09-12,"60,76",6.0,,4.0494,
2019-09-11,"63,02",6.0,,4.0631,
2019-09-10,"64,67",6.0,,4.1108,
2019-09-09,"63,99",6.0,,4.0766,
2019-09-06,"61,28",6.0,,4.065,
2019-09-05,"62,70",6.0,,4.0859,
2019-09-04,"60,68",6.0,,4.1249,
2019-09-03,"57,93",6.0,,4.1657,
2019-09-02,"58,55",6.0,,4.1581,
2019-08-30,"61,04",6.0,,4.1385,
2019-08-29,"60,59",6.0,,4.168,
2019-08-28,"60,42",6.0,,4.1559,
2019-08-27,"58,44",6.0,,4.1557,
2019-08-26,"58,64",6.0,,4.1367,
2019-08-23,"58,64",6.0,,4.0851,
2019-08-22,"59,81",6.0,,4.0444,
2019-08-21,"60,60",6.0,,4.0254,
2019-08-20,"59,03",6.0,,4.0425,
2019-08-19,"59,79",6.0,,4.0274,
2019-08-16,"59,00",6.0,,3.9933,
2019-08-15,"57,37",6.0,,4.0188,
2019-08-14,"57,86",6.0,,4.0074,
2019-08-13,"59,90",6.0,,3.9736,
2019-08-12,"57,13",6.0,,3.9966,
2019-08-09,"57,37",6.0,,3.9362,
2019-08-08,"56,29",6.0,,3.9409,
2019-08-07,"55,03",6.0,,3.985,
2019-08-06,"58,63",6.0,,3.9643,
2019-08-05,"59,32",6.0,,3.9404,
2019-08-02,"61,12",6.0,,3.8739,
2019-08-01,"62,90",6.0,0.11,3.8296,256.558
